gene,log2fc,-log10fdr
Smp_165390,-2.881570049,10.3968556273798
Smp_165420,1.103683113,10.4775557664937
Smp_165430,5.085978612,63.242603971207
Smp_165440,-1.274596121,8.14026143380285
Smp_165450,3.47149893,17.2765443279648
Smp_165470,-1.184539589,7.51286162452281
Smp_165480,-4.989389246,18.8894102897008
Smp_165580,1.105748969,10.3279021420643
Smp_165630,0.847744117,3.4219364109889
Smp_165640,-1.41156096,5.65757731917779
Smp_165700,-1.051616092,10.5800442515102
Smp_165720,-2.162112806,5.24033215531037
Smp_165740,1.972059058,22.5543957967264
Smp_165750,-2.76940745,7.65955588515988
Smp_165770,0.812081662,3.81247927916354
Smp_165780,-1.43898316,4.43770713554353
Smp_165790,1.464369509,8.73754891026957
Smp_165820,1.976680981,19.8632794328436
Smp_165850,-2.054451843,40.4659738939439
Smp_165890,-2.109952338,3.65646930881276
Smp_165950,0.849497625,4.12609840213554
Smp_165960,0.789891289,5.43889861635094
Smp_166000,1.40627209,16.3716110699497
Smp_166020,-4.449538285,7.31875876262441
Smp_166040,1.606796229,5.59176003468815
Smp_166090,-1.724353641,6.16877030613294
Smp_166150,4.080369463,138.0268721464
Smp_166170,-0.881690355,3.36961179302728
Smp_166190,-5.351483063,14.6655462488491
Smp_166210,1.039493659,8.49214412830417
Smp_166240,0.669127071,5.89279003035213
Smp_166250,0.938490281,5.69250396208679
Smp_166300,-3.391331861,14.3062730510764
Smp_166310,0.940967566,10.3819519032879
Smp_166340,-4.815811927,58.3809066693733
Smp_166350,-4.600624638,4.29670862188134
Smp_166380,-1.079323786,3.66102982875788
Smp_166410,1.024301254,8.86327943284359
Smp_166490,-2.487663813,15.6946486305534
Smp_166500,-0.722267357,5.29670862188134
Smp_166520,-2.975921026,38.3767507096021
Smp_166530,-3.182610654,30.7825160557861
Smp_166580,0.707614129,5.15490195998574
Smp_166610,-4.590792306,20.3575354797579
Smp_166620,-4.596689235,26.5833594926617
Smp_166630,-3.933183011,4.6252516539899
Smp_166660,-3.210623959,9.0467236633327
Smp_166780,0.965096058,7.71219827006977
Smp_166790,-1.263456819,19.4659738939439
Smp_166800,2.238833144,10.9546770212133
Smp_166820,2.641519656,74.2525881921136
Smp_166840,0.791852219,6.26680273489343
Smp_166860,-6.688526639,12.0846001647877
Smp_166870,4.20227808,20.0371573187988
Smp_166880,1.003133191,3.48820350660455
Smp_166890,-2.294819611,39.787812395596
Smp_166910,-3.702051102,20.9829666607012
Smp_166920,-3.311973356,25.5114492834996
Smp_166930,-1.329189646,20.0757207139381
Smp_166940,0.893965617,6.86646109162978
Smp_166950,3.250481198,14.6055483191738
Smp_166960,-1.264298504,5.76955107862173
Smp_167040,-3.180189509,23.4559319556497
Smp_167060,1.815013275,8.32422165832591
Smp_167150,0.670397349,3.79860287567955
Smp_167160,-1.282396545,18.8013429130456
Smp_167170,-0.982065265,12.6439741428069
Smp_167190,-3.344378952,14.6516951369518
Smp_167200,1.452260202,16.0409586076789
Smp_167230,-1.265846057,15.6478174818886
Smp_167240,0.612988495,4.70553377383841
Smp_167270,-7.591025114,26.1804560644581
Smp_167280,-6.142177865,31.5751183633689
Smp_167290,1.310777017,21.7258421507363
Smp_167300,0.841788801,3.77947351647296
Smp_167310,0.615207861,3.12701440503327
Smp_167320,1.74852537,16.2790142558463
Smp_167330,-0.890867004,5.70553377383841
Smp_167370,-6.306374534,28.7904849854574
Smp_167400,-3.236005991,12.2055119533408
Smp_167430,-3.569045194,11.378823718225
Smp_167450,-3.448901419,16.4934949675951
Smp_167460,-2.280898012,15.8239087409443
Smp_167470,-1.879111919,4.42136079003193
Smp_167520,0.710296147,3.14421865081549
Smp_167540,2.564311428,38.537602002101
Smp_167550,-0.782110863,5.60032627851896
Smp_167560,3.709078781,22.3410351573356
Smp_167610,3.096028381,50.1463017882238
Smp_167630,-6.316685881,28.9746941347352
Smp_167650,-2.057863846,10.068542129311
Smp_167690,1.281878222,6.18243463044022
Smp_167700,-0.892869766,3.80778391536649
Smp_167710,2.710025226,6.65560772631489
Smp_167720,2.933165933,11.6925039620868
Smp_167750,-0.80675228,4.74957999769111
Smp_167790,-2.973575562,12.3142582613977
Smp_167810,2.850315851,81.6716203965613
Smp_167820,-1.276777694,6.56703070912559
Smp_167860,2.011144407,15.1511952989482
Smp_167880,1.362242308,23.0357403698032
Smp_167920,1.074513878,6.25103713874384
Smp_167940,2.781030388,59.3160528692485
Smp_167950,-1.513543319,4.34582345812204
Smp_167960,-4.04824606,23.2069083998234
Smp_168000,1.265473988,3.69662464406398
Smp_168010,0.944504707,5.51999305704285
Smp_168020,0.926569555,5.08884239126002
Smp_168070,-2.204844582,13.9829666607012
Smp_168140,-3.364201592,8.10902040301031
Smp_168200,-1.232769697,13.4341521813265
Smp_168220,2.632222694,15.3381873144627
Smp_168240,-3.61766523,17.139661993429
Smp_168270,-1.177534937,9.55752023093555
Smp_168340,1.036721612,8.39147396642281
Smp_168370,-0.85849466,7.25026368443094
Smp_168400,2.180300606,27.5638373529592
Smp_168460,-1.630718536,20.8153085691824
Smp_168500,0.818905225,3.05305672930217
Smp_168550,-6.218240449,28.6516951369518
Smp_168560,-3.21838425,19.8860566476932
Smp_168590,1.127625091,11.9244530386075
Smp_168610,3.218809446,7.73282827159699
Smp_168630,-2.54144768,5.67985371388895
Smp_168640,-2.503704995,5.48017200622428
Smp_168670,-2.919785002,12.3062730510764
Smp_168720,-4.819159979,5.22548303427145
Smp_168730,-3.896015013,36.5590909179348
Smp_168760,0.95627646,7.64016451766011
Smp_168800,1.074165684,6.77728352885242
Smp_168810,1.346821747,16.1511952989482
Smp_168830,1.596112322,12.1007268126824
Smp_168920,1.057078531,10.0629838925352
Smp_168930,-0.921843701,6.87289520163519
Smp_168960,-1.752898456,16.3968556273798
Smp_168980,-1.011091574,4.44611697335613
Smp_168990,-5.662728804,20.5512936800949
Smp_169010,-1.044268726,5.82102305270683
Smp_169050,1.469352043,10.6497519816658
Smp_169070,1.090525515,5.55909091793478
Smp_169090,2.018070148,6.92081875395237
Smp_169100,-4.458614483,8.69897000433602
Smp_169120,1.891810716,16.8446639625349
Smp_169140,1.148585452,10.1135092748275
Smp_169150,-3.376247789,6.12205304837081
Smp_169170,5.511702623,16.3439017979872
Smp_169200,-9.351141454,245.486782399932
Smp_169210,-1.417849226,10.3990271043133
Smp_169220,-9.67500987,19.6736641390712
Smp_169250,-1.386261805,8.39902710431325
Smp_169260,-1.703944138,22.966576244513
Smp_169280,0.88459935,9.66756154008439
Smp_169290,1.484652723,14.1450869776921
Smp_169320,1.951797761,39.2083093509799
Smp_169330,1.974555403,37.9100948885606
Smp_169340,1.098719152,5.27245874297144
Smp_169360,-2.388685225,6.0762380391713
Smp_169380,2.930891012,42.6615435063954
Smp_169410,3.772966552,47.7189666327523
Smp_169430,-0.951066535,3.69508314232739
Smp_169440,-1.270166788,5.12262865413023
Smp_169450,-1.857519725,3.02136305161553
Smp_169460,-5.173631911,39.1505805862031
Smp_169470,-1.4553138,15.0087739243075
Smp_169520,0.780629735,5.98296666070122
Smp_169530,0.692373285,3.89808116631958
Smp_169550,0.752285846,5.92811799269387
Smp_169600,2.682750393,5.60205999132796
Smp_169610,-2.045942674,20.1481303992702
Smp_169630,1.321318968,7.39685562737982
Smp_169660,-0.746892083,4.18575240426808
Smp_169670,0.650539709,5.40560744962457
Smp_169690,-0.717341221,5.26680273489343
Smp_169700,-2.032097867,18.8153085691824
Smp_169720,1.615456985,18.9871627752948
Smp_169740,1.933905415,39.1797985405144
Smp_169750,1.0995195,9.71896663275227
Smp_169760,-3.039027343,9.93181413825384
Smp_169770,0.727829292,6.08039897621589
Smp_169780,-0.985216165,4.67366413907125
Smp_169790,0.606216074,4.94692155651658
Smp_169800,0.941213046,8.05109823902979
Smp_169850,-0.876406237,5.42250820016277
Smp_169870,-1.765227868,11.9746941347352
Smp_169890,-2.306386306,6.62708799702989
Smp_169930,5.729384659,157.069050968832
Smp_169960,-0.902420889,6.94309514866353
Smp_169970,3.158091951,81.4449055514217
Smp_169990,-0.822815521,6.81815641205523
Smp_170010,-3.412041786,42.2055119533408
Smp_170030,-1.990845725,37.2182446253475
Smp_170040,1.346735182,4.79860287567955
Smp_170050,1.743183224,14.9956786262174
Smp_170070,-5.771251943,7.22694530663574
Smp_170080,-1.157239531,8.82681373158773
Smp_170110,-1.232107552,5.98716277529483
Smp_170150,-4.799160285,39.6595558851599
Smp_170160,-0.86444697,7.00261361560269
Smp_170170,-0.614017351,3.82983219626762
Smp_170190,3.978689859,10.8041003475908
Smp_170200,-2.552841781,23.5816987086803
Smp_170230,0.689313551,4.57839607313017
Smp_170250,1.163025778,6.60730304674033
Smp_170260,1.019529913,5.01547268665621
Smp_170270,-2.918907201,9.06148027482351
Smp_170280,-4.755445789,76.9829666607012
Smp_170320,3.402392733,39.698970004336
Smp_170340,-2.242683997,6.91364016932525
Smp_170350,-0.859567902,6.99139982823808
Smp_170380,1.566498621,18.8761483590329
Smp_170390,1.51260987,10.8124792791635
Smp_170430,-6.54838988,18.6595558851599
Smp_170440,0.721399659,5.3045183235098
Smp_170450,-1.2802751,13.4854522473397
Smp_170510,0.701629237,4.88272870434424
Smp_170520,1.477503764,4.02181948306259
Smp_170540,1.084625548,7.64781748188864
Smp_170550,-1.779733588,12.245651664289
Smp_170560,-3.105282658,20.6695862266508
Smp_170570,1.786657504,29.3233063903751
Smp_170580,1.217850159,4.59687947882418
Smp_170590,1.673462652,28.2572748686953
Smp_170600,-1.734142968,7.2839966563652
Smp_170620,-2.730428162,5.91364016932525
Smp_170630,-5.388740613,60.9208187539524
Smp_170690,2.499551117,14.3115801779973
Smp_170700,-1.780933772,7.88941028970075
Smp_170710,-1.822625832,6.49894073778225
Smp_170760,-2.107722682,11.7721132953863
Smp_170800,0.654998075,5.70996538863748
Smp_170910,0.713563539,3.5326094660746
Smp_170930,2.24645179,17.8569851997459
Smp_170960,4.359769001,72.4213607900319
Smp_170980,4.39082653,122.605548319174
Smp_170990,1.6126005,31.4854522473397
Smp_171000,3.78346395,54.4497716469449
Smp_171010,-4.275982669,28.3251388592622
Smp_171020,-3.662516171,74.3705904008973
Smp_171070,0.839642044,9.92445303860747
Smp_171140,-2.841871999,26.2958494831602
Smp_171150,1.005220612,16.4736607226102
Smp_171160,1.109461405,12.2464169411071
Smp_171170,0.742524471,3.66702859399729
Smp_171180,0.908344794,7.73518217699046
Smp_171190,-11.16552433,77.0649968485463
Smp_171200,1.399761987,16.2104192878356
Smp_171230,1.484179057,10.0352690789464
Smp_171260,1.335245794,22.7544873321858
Smp_171270,-6.248882461,15.4271283977995
Smp_171300,-1.557801383,29.6575773191778
Smp_171370,2.659861028,66.3487219860019
Smp_171450,0.902079807,4.17457388223218
Smp_171460,0.822265907,4.09044397075882
Smp_171520,-1.430948017,13.3685562309868
Smp_171530,-1.011065204,7.26520017041115
Smp_171590,-0.874711462,4.61261017366127
Smp_171610,2.981820387,56.3115801779973
Smp_171620,-0.820500678,5.92081875395237
Smp_171660,0.763849897,3.95629985049603
Smp_171710,1.669611344,33.0925886392254
Smp_171720,-1.947356204,16.181114585406
Smp_171750,-1.612825235,8.28232949699774
Smp_171780,-4.427220945,16.2041199826559
Smp_171790,1.443186423,7.81815641205523
Smp_171820,-1.634284042,24.431798275933
Smp_171850,1.277591557,7.44611697335613
Smp_171860,-3.567110191,59.5482135644757
Smp_171900,-0.790593803,4.48280410205003
Smp_171920,1.318787967,9.95860731484177
Smp_171960,-1.043666558,7.1771783546969
Smp_171970,5.724132722,54.9172146296835
Smp_172020,1.914228658,10.397940008672
Smp_172050,-1.055385627,8.75448733218585
Smp_172120,1.098094255,5.68824613894425
Smp_172130,1.15315827,9.67162039656126
Smp_172150,5.304703979,148.826813731588
Smp_172180,-9.346618106,71.5751183633689
Smp_172190,0.708777014,5.86327943284359
Smp_172210,2.842991932,23.1979107421183
Smp_172220,-0.847735331,7.29328221766324
Smp_172230,3.204660403,15.3575354797579
Smp_172250,-1.960603891,12.9393021596464
Smp_172270,0.896996395,10.0767559813697
Smp_172340,2.241252133,31.0619809025238
Smp_172360,-1.108363636,4.97061622231479
Smp_172400,-0.614103305,3.4238441573433
Smp_172460,-1.519714695,3.15989390554324
Smp_172470,-4.72378264,13.1450869776921
Smp_172500,-4.994623671,3.89332304663335
Smp_172520,-11.6603712,109.005243055412
Smp_172530,3.584864873,128.823908740944
Smp_172570,-0.798818814,4.02548830726267
Smp_172590,-4.093042608,81.1931419704812
Smp_172610,3.887151183,82.1713401034647
Smp_172630,-8.849919672,9
Smp_172650,-0.996704764,3.61261017366127
Smp_172700,2.159086563,36.2196826878599
Smp_172720,0.92667895,3.3904728209226
Smp_172730,-1.16215449,8.40340290437354
Smp_172750,0.635948248,3.47271174100162
Smp_172790,0.801987429,4.77989191195995
Smp_172810,-5.065430674,24.9586073148418
Smp_172890,1.55948013,5.94309514866353
Smp_172980,2.475938512,12.7099653886375
Smp_172990,-0.705584402,3.42759661983134
Smp_173010,-5.162855008,9.65955588515988
Smp_173030,-2.539967863,11.7695510786217
Smp_173060,-0.864998894,4.44129142946683
Smp_173070,4.18516879,34.0227337875727
Smp_173080,-1.892867216,31.1197582241045
Smp_173100,-3.765369118,25.8268137315877
Smp_173110,-3.137055011,7.3429441471429
Smp_173120,-1.357639519,5.25258819211358
Smp_173150,-2.6034116,12.6757175447023
Smp_173180,1.050542136,11.7281583934635
Smp_173250,0.634750118,3.21609642072726
Smp_173310,3.157360092,11.698970004336
Smp_173330,-0.759897125,6.28819277095881
Smp_173380,-4.091092168,19.3861581781239
Smp_173420,1.814339267,32.2211255279973
Smp_173450,3.451369353,110.790484985457
Smp_173480,-5.336174258,35.0634862575211
Smp_173510,3.418599272,17.197226274708
Smp_173540,-3.592029049,20.9871627752948
Smp_173610,-8.69097919,40.8761483590329
Smp_173670,2.591788166,48.0746879085004
Smp_173680,2.89761849,54.8569851997459
Smp_173690,1.085477016,9.57024771999759
Smp_173700,2.476320544,23.5171264163912
Smp_173720,6.902581845,87.2104192878356
Smp_173760,-4.433957878,15.0462403082668
Smp_173790,-0.930977208,10.0670191780768
Smp_173810,0.818561584,5.52724355068279
Smp_173850,-1.297449014,4.65560772631489
Smp_173860,-1.71750844,13.7670038896078
Smp_173880,3.023125859,18.2335871528876
Smp_173890,0.959489299,7.46092390120722
Smp_173920,1.974008706,8.92081875395237
Smp_173940,-0.750702516,3.60018096125404
Smp_173950,3.426638304,17.0452752090209
Smp_173960,-1.362704521,10.5559552040819
Smp_174030,-3.188768105,6.77728352885242
Smp_174040,-1.158956397,7.94692155651658
Smp_174090,-3.181968468,25.0634862575211
Smp_174110,-2.200332657,21.5003129173816
Smp_174130,0.676591905,3.36548947886649
Smp_174150,-6.9603774,33.7166987712964
Smp_174170,-9.720624747,17.2907300390242
Smp_174180,-0.990374013,3.81815641205523
Smp_174210,0.77725954,8.29843201494407
Smp_174230,1.295226654,9.81247927916354
Smp_174240,0.904876533,4.43179827593301
Smp_174260,-1.957414479,5.82390874094432
Smp_174270,0.650045504,3.47636407129931
Smp_174300,1.835081763,33.0788339493623
Smp_174320,-2.942281243,3.58691324335612
Smp_174380,-4.33210102,14.1662156253435
Smp_174420,1.264533199,7.21253952548158
Smp_174460,2.840581652,12.966576244513
Smp_174490,-0.975196625,10.378823718225
Smp_174510,-5.156429253,102.823908740944
Smp_174540,-2.466512462,10.3196644865854
Smp_174560,3.333051632,17.7520267336382
Smp_174580,-0.637667435,4.07160414774329
Smp_174600,3.393372012,9.64397414280688
Smp_174650,-2.209188566,3.71669877129645
Smp_174660,0.656963013,3.74613640936101
Smp_174680,1.525452164,11.1018235165023
Smp_174690,-1.539528333,13.2153827073671
Smp_174700,-2.052260983,5.19859628998265
Smp_174710,0.726413065,3.12258084980907
Smp_174720,-1.775713639,9.17198493577602
Smp_174740,1.600980933,9.79317412396815
Smp_174760,1.002838709,3.88548242247469
Smp_174770,-1.849228856,7.1518108830086
Smp_174820,2.972337873,45.4596705252091
Smp_174870,-1.037294252,3.04098485703975
Smp_174880,-2.678483462,22.6595558851599
Smp_174890,0.673531897,3.89225766744816
Smp_174910,2.142955,18.1586405295451
Smp_174920,-5.16123568,24.869666231505
Smp_174960,0.612582439,3.73211051848626
Smp_174980,-1.116574644,3.0570316056478
Smp_174990,-0.770120712,7.30803489723264
Smp_175020,-4.333405031,6.81247927916354
Smp_175040,1.204151446,7.06248210798265
Smp_175060,-5.174062248,6.86012091359876
Smp_175070,1.218974478,14.279840696594
Smp_175080,3.283761667,9.64781748188864
Smp_175090,-1.55236394,16.5718652059712
Smp_175100,-0.813209833,6.48017200622428
Smp_175120,-1.343855541,19.966576244513
Smp_175160,-1.47366832,6.05948351506743
Smp_175210,-0.837208558,6.70553377383841
Smp_175230,0.799952443,4.30539480106643
Smp_175270,-4.461850457,40.4634415574285
Smp_175280,-2.754097857,10.040481623027
Smp_175310,-2.213686013,5.76700388960785
Smp_175330,-0.910756123,4.09258863922541
Smp_175390,-1.222091747,4.47495519296315
Smp_175430,0.970158142,10.7258421507363
Smp_175460,-0.772656627,6.27572413039921
Smp_175490,2.538224754,33.6675615400844
Smp_175510,-3.403493431,21.0254883072627
Smp_175530,0.676625887,6.68613277963085
Smp_175540,0.672645987,3.87942606879415
Smp_175590,1.810305224,11.9913998282381
Smp_175660,-1.290233547,8.80134291304558
Smp_175720,-3.326654764,21.0209070993617
Smp_175730,-6.15757699,49.8664610916298
Smp_175760,1.228608443,11.5850266520292
Smp_175820,-5.322421009,9.34390179798717
Smp_175860,2.869543843,35.6695862266508
Smp_175880,3.698773449,8.16367588429325
Smp_175900,-1.587213022,12.7166987712964
Smp_175910,0.711749595,6.30891850787703
Smp_175920,1.908141059,15.6536470255494
Smp_175930,-2.497515232,6.80687540164554
Smp_175950,1.450689232,19.3645162531851
Smp_175960,-0.847189002,4.23732143627256
Smp_175970,-0.748355233,5.97469413473523
Smp_175980,-3.838617949,42.8356471442156
Smp_176000,4.486889923,121.263603497723
Smp_176010,3.706435937,129.872895201635
Smp_176020,-9.475406894,56.1824346304402
Smp_176050,-2.75298943,16.8356471442156
Smp_176060,0.795676556,4.79860287567955
Smp_176080,-2.479822299,19.3297541469259
Smp_176100,-7.982671697,5.36051351073141
Smp_176120,-3.592443287,17.0741724253753
Smp_176130,-1.230606444,3.40794655086864
Smp_176190,-1.656861095,5.86327943284359
Smp_176250,-8.38823018,33.4609239012072
Smp_176260,3.224888684,85.3334820194451
Smp_176310,-4.29404424,20.6216020990519
Smp_176340,0.762001999,3.97927005508379
Smp_176360,0.843289092,6.64781748188864
Smp_176370,-0.836423374,6.31515463835559
Smp_176390,-5.385681443,19.3605135107314
Smp_176410,-3.202696773,6.13727247168203
Smp_176430,0.79610965,3.44753864003933
Smp_176460,1.307179531,11.0277971616209
Smp_176470,-4.433138842,17.5718652059712
Smp_176480,-1.07177448,4.5185573714977
Smp_176490,0.959569886,6.56066730616974
Smp_176510,-4.05013732,20.6736641390712
Smp_176530,1.900895851,24.6635402661515
Smp_176540,-4.024929748,35.5734887386354
Smp_176570,4.626360931,100.238072161579
Smp_176600,1.04093081,9.57675412606319
Smp_176610,-1.084133255,9.3840499483436
Smp_176620,1.052394095,8.28316227670047
Smp_176640,-1.116196786,13.1605219526258
Smp_176650,-3.078121124,12.0447934624581
Smp_176720,-2.594321524,15.7721132953863
Smp_176730,-4.282405286,13.8356471442156
Smp_176750,-1.174425613,5.07572071393812
Smp_176760,1.227833664,14.4282911681913
Smp_176780,1.568927686,9.37571790416433
Smp_176800,1.72708936,16.7798919119599
Smp_176820,-3.974707976,14.8860566476932
Smp_176830,-3.747502338,17.9355420107731
Smp_176840,0.710394366,4.0268721464003
Smp_176850,-1.143600165,8.11182050608168
Smp_176870,4.666605224,29.334419008982
Smp_176920,-2.802093774,6.5654310959658
Smp_176930,-8.709538685,117.835647144216
Smp_176940,-5.131772661,77.6458915608526
Smp_177010,-4.422407896,9.71219827006977
Smp_177070,2.901774097,6.58169870868025
Smp_177080,-1.251374533,6.41680122603138
Smp_177120,0.865421184,8.56863623584101
Smp_177130,1.50918155,3.43996179051146
Smp_177190,-1.736378342,16.9788107009301
Smp_177200,1.28576511,15.1191864077192
Smp_177240,1.328324365,4.85078088734462
Smp_177270,-1.417455721,3.69372512489065
Smp_177280,1.265103932,11.4867823999321
Smp_177310,-4.026168702,7.48678239993206
Smp_177320,2.39418808,11.6882461389442
Smp_177520,1.908943744,8.65955588515988
Smp_177750,3.0167486,6.51999305704285
Smp_177830,3.932364244,6.23582386760967
Smp_178050,3.724539282,36.9871627752948
Smp_178180,-8.231397397,7.38195190328791
Smp_178230,-2.783625541,27.6595558851599
Smp_178260,3.358662164,106.438898616351
Smp_178490,-1.133099876,11.8860566476932
Smp_178530,1.028850804,6.23507701535011
Smp_178620,5.615830861,5.31425826139774
Smp_178630,6.543003675,5.46597389394386
Smp_178650,-4.041480241,19.3840499483436
Smp_178700,0.811001113,7.13253251214095
Smp_178710,1.458820711,7.15926676538819
Smp_178720,-1.462005135,6.05948351506743
Smp_178740,1.616703866,16.9706162223148
Smp_178760,-1.092241341,3.58838029403677
Smp_178790,1.062303054,3.91044458340553
Smp_178850,0.665324944,4.72584215073632
Smp_178940,-7.602018872,73.1203307943679
Smp_178990,-0.762014741,4.05060999335509
Smp_179000,1.547807388,14.9625735020594
Smp_179020,-3.974726221,20.0915149811213
Smp_179030,-4.761219402,26.6798537138889
Smp_179050,-3.272042507,31
Smp_179110,2.410732761,15.9208187539524
Smp_179170,-7.692100884,33.2644011003018
Smp_179200,-4.533942729,7.91721462968355
Smp_179230,-1.647684486,3.59977813314845
Smp_179270,0.761502882,5.96657624451305
Smp_179290,1.361309584,14.1444808443322
Smp_179310,-3.840278704,25.2418453780326
Smp_179320,3.181822722,58.7033348097385
Smp_179360,-1.116706927,10.4001169279263
Smp_179490,-5.161452291,78.8416375079047
Smp_179530,3.438282014,13.1668528880872
Smp_179540,1.606515941,5.8153085691824
Smp_179560,-0.94976901,8.80410034759077
Smp_179570,-5.83614588,19.9586073148418
Smp_179590,-1.599489046,12.9829666607012
Smp_179640,3.09001964,13.9788107009301
Smp_179650,1.316629288,11.3545777306509
Smp_179660,-1.804897463,10.8761483590329
Smp_179670,2.895788325,3.13316821387544
Smp_179690,1.213913935,22.6108339156355
Smp_179700,-3.559890728,5.45222529461218
Smp_179710,2.604419437,21.6615435063954
Smp_179720,0.867856379,4.58169870868025
Smp_179740,1.623573519,9.61618463401957
Smp_179750,-3.945181211,27.9829666607012
Smp_179810,-4.321942712,33.7235381958268
Smp_179880,0.87222688,4.71219827006977
Smp_179890,0.805227196,6.06499684854635
Smp_179900,-5.018776589,25.2580609222708
Smp_179920,-5.137191079,63.0872466963287
Smp_179940,1.214613183,4.75202673363819
Smp_179950,-7.616659584,28.1573907603894
Smp_180020,1.829401142,24.4723700991287
Smp_180070,1.326645808,16.9956786262174
Smp_180160,-1.598376852,12.3851027839669
Smp_180180,0.925211422,5.27654432796481
Smp_180190,3.081724785,68.2111248842246
Smp_180200,0.6938938,3.21384578838363
Smp_180210,0.715889543,4.88605664769316
Smp_180240,-5.202735845,97.1931419704812
Smp_180270,-9.795772357,11.8416375079047
Smp_180280,-7.500753821,7.87614835903291
Smp_180290,-6.107526469,18.9100948885606
Smp_180300,1.078803114,7.25649023527157
Smp_180350,-4.787265854,5.52287874528034
Smp_180420,1.128879214,15.9172146296835
Smp_180430,-2.465223115,15.7121982700698
Smp_180440,-1.136081364,5.73754891026957
Smp_180470,-0.893795368,8.25103713874384
Smp_180500,-2.22552615,7.27901425584626
Smp_180510,-0.731755542,3.3332125409755
Smp_180530,-1.517689894,12.8068754016455
Smp_180550,-2.037261638,3.23488304395683
Smp_180580,1.238265433,6.15614457737684
Smp_180600,-4.626378149,30.6216020990519
Smp_180610,1.675675992,6.0670191780768
Smp_180620,-8.025157722,20.2433638917542
Smp_180660,-5.714378524,9.45345733652187
Smp_180680,1.308107922,11.4571745730408
Smp_180690,-2.144653,12.1944991418416
Smp_180720,-7.629441846,13.0083309926201
Smp_180730,-4.756234106,6.15989390554324
Smp_180740,-0.953369402,8.44009337496389
Smp_180750,-2.99691036,7.47366072261016
Smp_180760,-3.712873593,37.8601209135988
Smp_180810,-4.455965528,47.6556077263149
Smp_180870,-6.614085011,17.4179366370883
Smp_180890,1.537718183,9.43179827593301
Smp_180900,1.448818864,12.1561445773768
Smp_180910,1.164346281,7.14752000636314
Smp_180940,-4.41315772,12.5850266520292
Smp_181010,-3.288175522,14.6516951369518
Smp_181050,-1.170182467,11.6615435063954
Smp_181060,-9.535795764,66.1095789811991
Smp_181070,-8.22999819,38.5528419686578
Smp_181080,-2.369183833,16.3178549236262
Smp_181090,0.974421261,8.43533393574791
Smp_181100,-0.936181774,4.12551818230053
Smp_181120,0.71511211,8.06499684854635
Smp_181220,0.738194558,6.20830935097988
Smp_181230,2.922545053,32.7825160557861
Smp_181240,0.88447283,5.05502409158795
Smp_181260,1.716702958,10.6197887582884
Smp_181270,-2.279516584,10.1897674820049
Smp_181350,-1.609096568,15.0963674839158
Smp_181360,-1.632500899,9.81815641205523
Smp_181370,-2.754149386,20.8927900303521
Smp_181390,-0.767492322,3.5185573714977
Smp_181410,1.201068659,6.33254704711005
Smp_181420,1.962029934,7.63638802010786
Smp_181450,-1.885225679,11.5301779840218
Smp_181470,-3.493946779,27.4854522473397
Smp_181530,-4.434328539,28.4100503986743
Smp_181560,-3.568529775,13.1524273408579
Smp_181630,-1.846668807,3.63427059951297
Smp_181870,4.158672519,109.80966830183
Smp_182620,-1.586665213,4.27901425584626
Smp_182880,2.328055354,13.9871627752948
Smp_182910,2.291425551,11.5157001606532
Smp_183420,3.232593811,15.1432711096171
Smp_183610,-9.308049358,12.6516951369518
Smp_183860,2.053291773,23.9281179926939
Smp_184180,-3.773825013,21.8268137315877
Smp_184400,9.51430097,11.6716203965613
Smp_184420,3.348155509,16.9469215565166
Smp_184750,2.988131763,11.7351821769905
Smp_184840,4.009269569,10.2365720064371
Smp_185370,2.623472599,6.88272870434424
Smp_185420,2.847719005,10.5512936800949
Smp_185620,1.941583031,4.92811799269387
Smp_185830,7.115705593,10.9244530386075
Smp_185870,2.983674475,6.80687540164554
Smp_185930,2.229371346,10.0186344909215
Smp_186640,1.204880098,20.0371573187988
Smp_186670,1.088952895,7.92445303860747
Smp_186680,-1.325960921,8.10237290870956
Smp_186700,-1.089797451,7.0515870342214
Smp_186920,1.969285008,9.10127481841051
Smp_186940,0.895742419,3.4065134504312
Smp_187030,2.944642253,23.3665315444204
Smp_187040,1.297737982,3.08135432432246
Smp_187090,-4.862403513,9.08884239126002
Smp_187140,-6.640647708,38.055024091588
Smp_187190,1.260742049,7.08092190762393
Smp_187350,-1.642307729,8.51004152057516
Smp_187360,-3.749027353,24.6575773191778
Smp_187390,-1.838972772,5.12147820449879
Smp_187400,1.197858134,4.21609642072726
Smp_187590,1.941768183,6.38510278396687
Smp_187700,-1.019828087,3.03129622449038
Smp_187800,-6.256353312,4.80410034759077
Smp_187820,1.988265081,7.86012091359876
Smp_187840,3.195680759,7.57839607313017
Smp_187900,-10.21327295,27.0846001647877
Smp_187960,0.657450137,3.33570409382605
Smp_188010,-4.743682058,7.8153085691824
Smp_188160,1.050403783,4.64781748188864
Smp_188230,-9.617874136,15.2533658010624
Smp_188320,-1.615111988,3.8168042062792
Smp_188330,-2.450446319,9.75202673363819
Smp_188370,-2.75778732,9.34872198600186
Smp_188510,1.343568513,6.12784372725171
Smp_188580,-7.338909898,27.0259490972071
Smp_188670,-1.943752222,21.9507819773298
Smp_188700,0.666317221,3.53263611499422
Smp_188720,-1.509591567,4.0433514207948
