GeneID,bT2,bT3
Smp_042340,5.27664343754618,2.66252808272219
Smp_042390,43.6560101287509,40.2082369765264
Smp_042400,254.273546398867,180.172081257255
Smp_042420,62.1244478387377,51.0846833470701
Smp_042430,103.128705480367,85.1164090310397
Smp_042440,20.769192456224,15.9955971005484
Smp_042530,126.975558427097,136.44339361448
Smp_042550,90.2971206415932,95.1773991732449
Smp_042560,64.0184322376492,76.4408088194513
Smp_042590,238.93956658835,216.754786653983
Smp_042630,19.7722964561987,12.7293134327024
Smp_042650,21.8449906416112,24.2693930571786
Smp_042670,43.2361967582353,53.0550629515303
Smp_042680,119.261692174404,99.3782644524408
Smp_042690,287.25256788353,249.108588579901
Smp_042700,56.8101798200423,43.559632420649
Smp_042720,0.600211373805275,0.513995208399251
Smp_042740,309.769066436958,291.393656394788
Smp_042770,8.14735591058871,8.43705653972973
Smp_042780,66.1924289767739,56.7077341988296
Smp_042790,57.1881396961666,31.6963711846204
Smp_042810,30.1791069793518,33.4383071508042
Smp_042910,25.7205147998736,17.0702475970784
Smp_042920,50.6642422038191,43.3255127746535
Smp_042980,56.8596804658388,61.9159258706704
Smp_042990,26.4364138209665,29.0662677938173
Smp_043010,13.0783932262834,17.5552005600776
Smp_043030,311.818201027863,281.138447982117
Smp_043040,42.5929197616185,30.8305748113613
Smp_043070,31.2521487892209,40.3410479662468
Smp_043100,675.698371523063,594.416531061402
Smp_043110,3.63909161878988,2.50584628601348
Smp_043120,267.174437475144,218.068054067821
Smp_043130,51.1415045320722,40.7769531996739
Smp_043150,794.80636659162,833.770955018146
Smp_043170,95.440849080183,92.2798169915522
Smp_043200,40.3314991416917,28.0597947571196
Smp_043210,75.6905429302529,80.3573995566343
Smp_043220,38.3498131777029,56.0683106495516
Smp_043350,46.6198231938424,49.2479292207874
Smp_043360,1.48141059075494,0
Smp_043390,17.0672994576802,19.8470465831151
Smp_043420,1.76862284814621,3.03399949402335
Smp_043430,894.418737367422,717.988045185027
Smp_043500,52.6213885863282,43.6549184340046
Smp_043570,8.74958130164639,9.45090842388275
Smp_043580,29.1391861220779,25.1809870356552
Smp_043600,126.439663701441,102.97539914691
Smp_043610,41.4044607452949,50.4389621907612
Smp_043620,43.776706973346,36.7211809728246
Smp_043670,50.0513105608988,46.5341003097364
Smp_043780,59.036016261198,54.118721297263
Smp_043820,1.73590246439277,1.37643723880756
Smp_043910,9.79544962050208,8.06577096257285
Smp_043920,63.3276719940563,45.470433079931
Smp_043930,52.5916553007886,53.7606596911123
Smp_043940,284.378363156091,232.136566906683
Smp_043970,225.141451011117,167.508604195928
Smp_043990,160.421277699125,164.055266581708
Smp_044000,603.534640086335,454.013505982101
Smp_044010,169.535746765134,152.138573926269
Smp_044020,22.3465193571751,15.8865624461574
Smp_044060,0.307586582286297,0.0281414445822456
Smp_044160,72.2989457384939,58.8533345149932
Smp_044250,46.8642423941823,37.5177598467481
